case_id,start_time,end_time,creator,event,variant,variant_index,Activity,menu,pageTitle
1bC9GFH4kXCJNuya3PLBt4xo6WqHZR4WH1jUJW0B1PWyVxsDRj3yR2WDzEYW3uPklHmZkmN7iWjPOm8RN0UnHfHNOpvkTpWEBOI5u7shXHF5eNTysLiUMHPDHbILxGeE92SjtMYBzSGuY90IGOeOLS,2023-02-24T14:10:16,2023-02-24T14:10:16,Fluxicon Disco, ingressoPagina, Variant 6, 6, Q-FUNCTIONS,menu_3,Q-FUNCTIONS
1bC9GFH4kXCJNuya3PLBt4xo6WqHZR4WH1jUJW0B1PWyVxsDRj3yR2WDzEYW3uPklHmZkmN7iWjPOm8RN0UnHfHNOpvkTpWEBOI5u7shXHF5eNTysLiUMHPDHbILxGeE92SjtMYBzSGuY90IGOeOLS,2023-02-24T14:12:32,2023-02-24T14:12:32,Fluxicon Disco, ingressoPagina, Variant 6, 6, SURVEY,menu_3,SURVEY
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:00:24,2023-02-24T13:00:24,Fluxicon Disco, ingressoPagina, Variant 7, 7, INTRO,menu_1,INTRO
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:00:31,2023-02-24T13:00:31,Fluxicon Disco, ingressoPagina, Variant 7, 7, INTRO,menu_1,INTRO
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:00:41,2023-02-24T13:00:41,Fluxicon Disco, ingressoPagina, Variant 7, 7, INTRO,menu_1,INTRO
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:00:42,2023-02-24T13:00:42,Fluxicon Disco, ingressoPagina, Variant 7, 7, INTRO,menu_1,INTRO
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:01:15,2023-02-24T13:01:15,Fluxicon Disco, ingressoPagina, Variant 7, 7, Q-INTRO,menu_1,Q-INTRO
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:01:30,2023-02-24T13:01:30,Fluxicon Disco, ingressoPagina, Variant 7, 7, 1st_PROG,menu_1,1st_PROG
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:01:53,2023-02-24T13:01:53,Fluxicon Disco, ingressoPagina, Variant 7, 7, Q-1st_PROG,menu_1,Q-1st_PROG
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:02:20,2023-02-24T13:02:20,Fluxicon Disco, ingressoPagina, Variant 7, 7, VARS,menu_1,VARS
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:02:25,2023-02-24T13:02:25,Fluxicon Disco, ingressoPagina, Variant 7, 7, Q-VARS,menu_1,Q-VARS
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:03:55,2023-02-24T13:03:55,Fluxicon Disco, ingressoPagina, Variant 7, 7, DATA_TYPES,menu_2,DATA_TYPES
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:04:58,2023-02-24T13:04:58,Fluxicon Disco, ingressoPagina, Variant 7, 7, Q-DATA_TYPES,menu_2,Q-DATA_TYPES
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:05:36,2023-02-24T13:05:36,Fluxicon Disco, ingressoPagina, Variant 7, 7, CONVERSIONS,menu_2,CONVERSIONS
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:06:49,2023-02-24T13:06:49,Fluxicon Disco, ingressoPagina, Variant 7, 7, Q-CONVERSIONS,menu_2,Q-CONVERSIONS
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:07:16,2023-02-24T13:07:16,Fluxicon Disco, ingressoPagina, Variant 7, 7, IF_ELSE,menu_2,IF_ELSE
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:08:51,2023-02-24T13:08:51,Fluxicon Disco, ingressoPagina, Variant 7, 7, Q-IF_ELSE,menu_2,Q-IF_ELSE
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:09:46,2023-02-24T13:09:46,Fluxicon Disco, ingressoPagina, Variant 7, 7, FOR,menu_2,FOR
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:10:31,2023-02-24T13:10:31,Fluxicon Disco, ingressoPagina, Variant 7, 7, Q-FOR,menu_2,Q-FOR
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:11:34,2023-02-24T13:11:34,Fluxicon Disco, ingressoPagina, Variant 7, 7, LISTS,menu_2,LISTS
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:17:00,2023-02-24T13:17:00,Fluxicon Disco, ingressoPagina, Variant 7, 7, Q-LISTS,menu_2,Q-LISTS
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:19:30,2023-02-24T13:19:30,Fluxicon Disco, ingressoPagina, Variant 7, 7, DICTIONARIES,menu_2,DICTIONARIES
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:20:26,2023-02-24T13:20:26,Fluxicon Disco, ingressoPagina, Variant 7, 7, Q-DICTIONARIES,menu_2,Q-DICTIONARIES
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:21:35,2023-02-24T13:21:35,Fluxicon Disco, ingressoPagina, Variant 7, 7, FUNCTIONS,menu_2,FUNCTIONS
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:25:46,2023-02-24T13:25:46,Fluxicon Disco, ingressoPagina, Variant 7, 7, Q-FUNCTIONS,menu_2,Q-FUNCTIONS
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:29:09,2023-02-24T13:29:09,Fluxicon Disco, ingressoPagina, Variant 7, 7, SURVEY,menu_2,SURVEY
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:30:50,2023-02-24T13:30:50,Fluxicon Disco, ingressoPagina, Variant 7, 7, SURVEY,menu_2,SURVEY
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:30:51,2023-02-24T13:30:51,Fluxicon Disco, ingressoPagina, Variant 7, 7, SURVEY,menu_2,SURVEY
rhh7ZMMAJsAO7AMjj1v4ckD0Twv8EWfufuRwiy0u92ZWUH2otagmkd7NUtkRZKKGRmfRjphQyyqFS2Tmey0RQ1m9ob5sy3ZtHhXAF3WhBkk1dmTos4B47lVbneEdR4UvP7sWso3cLwDLiesu0zvapW,2023-02-24T13:30:52,2023-02-24T13:30:52,Fluxicon Disco, ingressoPagina, Variant 7, 7, SURVEY,menu_2,SURVEY
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:00:27,2023-02-24T13:00:27,Fluxicon Disco, ingressoPagina, Variant 8, 8, INTRO,menu_1,INTRO
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:03:48,2023-02-24T13:03:48,Fluxicon Disco, ingressoPagina, Variant 8, 8, Q-INTRO,menu_1,Q-INTRO
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:04:03,2023-02-24T13:04:03,Fluxicon Disco, ingressoPagina, Variant 8, 8, 1st_PROG,menu_1,1st_PROG
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:05:35,2023-02-24T13:05:35,Fluxicon Disco, ingressoPagina, Variant 8, 8, Q-1st_PROG,menu_1,Q-1st_PROG
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:05:54,2023-02-24T13:05:54,Fluxicon Disco, ingressoPagina, Variant 8, 8, VARS,menu_1,VARS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:06:41,2023-02-24T13:06:41,Fluxicon Disco, ingressoPagina, Variant 8, 8, Q-VARS,menu_1,Q-VARS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:10:42,2023-02-24T13:10:42,Fluxicon Disco, ingressoPagina, Variant 8, 8, IF_ELSE,menu_3,IF_ELSE
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:10:44,2023-02-24T13:10:44,Fluxicon Disco, ingressoPagina, Variant 8, 8, IF_ELSE,menu_3,IF_ELSE
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:18:50,2023-02-24T13:18:50,Fluxicon Disco, ingressoPagina, Variant 8, 8, Q-IF_ELSE,menu_3,Q-IF_ELSE
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:19:11,2023-02-24T13:19:11,Fluxicon Disco, ingressoPagina, Variant 8, 8, FOR,menu_3,FOR
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:26:29,2023-02-24T13:26:29,Fluxicon Disco, ingressoPagina, Variant 8, 8, Q-FOR,menu_3,Q-FOR
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:31:46,2023-02-24T13:31:46,Fluxicon Disco, ingressoPagina, Variant 8, 8, DATA_TYPES,menu_3,DATA_TYPES
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:37:52,2023-02-24T13:37:52,Fluxicon Disco, ingressoPagina, Variant 8, 8, Q-DATA_TYPES,menu_3,Q-DATA_TYPES
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:37:59,2023-02-24T13:37:59,Fluxicon Disco, ingressoPagina, Variant 8, 8, FOR,menu_3,FOR
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:38:01,2023-02-24T13:38:01,Fluxicon Disco, ingressoPagina, Variant 8, 8, DATA_TYPES,menu_3,DATA_TYPES
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:38:24,2023-02-24T13:38:24,Fluxicon Disco, ingressoPagina, Variant 8, 8, Q-DATA_TYPES,menu_3,Q-DATA_TYPES
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:39:00,2023-02-24T13:39:00,Fluxicon Disco, ingressoPagina, Variant 8, 8, CONVERSIONS,menu_3,CONVERSIONS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:43:36,2023-02-24T13:43:36,Fluxicon Disco, ingressoPagina, Variant 8, 8, Q-CONVERSIONS,menu_3,Q-CONVERSIONS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:44:20,2023-02-24T13:44:20,Fluxicon Disco, ingressoPagina, Variant 8, 8, LISTS,menu_3,LISTS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:47:36,2023-02-24T13:47:36,Fluxicon Disco, ingressoPagina, Variant 8, 8, Q-LISTS,menu_3,Q-LISTS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:48:02,2023-02-24T13:48:02,Fluxicon Disco, ingressoPagina, Variant 8, 8, DICTIONARIES,menu_3,DICTIONARIES
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:50:54,2023-02-24T13:50:54,Fluxicon Disco, ingressoPagina, Variant 8, 8, Q-DICTIONARIES,menu_3,Q-DICTIONARIES
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:51:26,2023-02-24T13:51:26,Fluxicon Disco, ingressoPagina, Variant 8, 8, FUNCTIONS,menu_3,FUNCTIONS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:54:45,2023-02-24T13:54:45,Fluxicon Disco, ingressoPagina, Variant 8, 8, Q-FUNCTIONS,menu_3,Q-FUNCTIONS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:57:12,2023-02-24T13:57:12,Fluxicon Disco, ingressoPagina, Variant 8, 8, FUNCTIONS,menu_3,FUNCTIONS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:58:23,2023-02-24T13:58:23,Fluxicon Disco, ingressoPagina, Variant 8, 8, SURVEY,menu_3,SURVEY
QuuqKbtq276nAS2fNPOWsSCc1vQWqFbJ2pr9iQKUdICwny3NuzGknnQE6Hhmj8NgYM93Y00np5JJTvndVCP0ozQSSCRNZSuZAczTalXZx1rBW5wasOHvEpZtd9ALYaAlztO7dRYqHNk9kvX9dLkbEE,2023-02-24T13:00:43,2023-02-24T13:00:43,Fluxicon Disco, ingressoPagina, Variant 1, 1, INTRO,menu_1,INTRO
QuuqKbtq276nAS2fNPOWsSCc1vQWqFbJ2pr9iQKUdICwny3NuzGknnQE6Hhmj8NgYM93Y00np5JJTvndVCP0ozQSSCRNZSuZAczTalXZx1rBW5wasOHvEpZtd9ALYaAlztO7dRYqHNk9kvX9dLkbEE,2023-02-24T13:07:58,2023-02-24T13:07:58,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-INTRO,menu_1,Q-INTRO
QuuqKbtq276nAS2fNPOWsSCc1vQWqFbJ2pr9iQKUdICwny3NuzGknnQE6Hhmj8NgYM93Y00np5JJTvndVCP0ozQSSCRNZSuZAczTalXZx1rBW5wasOHvEpZtd9ALYaAlztO7dRYqHNk9kvX9dLkbEE,2023-02-24T13:08:14,2023-02-24T13:08:14,Fluxicon Disco, ingressoPagina, Variant 1, 1, 1st_PROG,menu_1,1st_PROG
QuuqKbtq276nAS2fNPOWsSCc1vQWqFbJ2pr9iQKUdICwny3NuzGknnQE6Hhmj8NgYM93Y00np5JJTvndVCP0ozQSSCRNZSuZAczTalXZx1rBW5wasOHvEpZtd9ALYaAlztO7dRYqHNk9kvX9dLkbEE,2023-02-24T13:11:59,2023-02-24T13:11:59,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-1st_PROG,menu_1,Q-1st_PROG
QuuqKbtq276nAS2fNPOWsSCc1vQWqFbJ2pr9iQKUdICwny3NuzGknnQE6Hhmj8NgYM93Y00np5JJTvndVCP0ozQSSCRNZSuZAczTalXZx1rBW5wasOHvEpZtd9ALYaAlztO7dRYqHNk9kvX9dLkbEE,2023-02-24T13:12:31,2023-02-24T13:12:31,Fluxicon Disco, ingressoPagina, Variant 1, 1, VARS,menu_1,VARS
QuuqKbtq276nAS2fNPOWsSCc1vQWqFbJ2pr9iQKUdICwny3NuzGknnQE6Hhmj8NgYM93Y00np5JJTvndVCP0ozQSSCRNZSuZAczTalXZx1rBW5wasOHvEpZtd9ALYaAlztO7dRYqHNk9kvX9dLkbEE,2023-02-24T13:22:58,2023-02-24T13:22:58,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-VARS,menu_1,Q-VARS
QuuqKbtq276nAS2fNPOWsSCc1vQWqFbJ2pr9iQKUdICwny3NuzGknnQE6Hhmj8NgYM93Y00np5JJTvndVCP0ozQSSCRNZSuZAczTalXZx1rBW5wasOHvEpZtd9ALYaAlztO7dRYqHNk9kvX9dLkbEE,2023-02-24T13:24:30,2023-02-24T13:24:30,Fluxicon Disco, ingressoPagina, Variant 1, 1, LISTS,menu_4,LISTS
QuuqKbtq276nAS2fNPOWsSCc1vQWqFbJ2pr9iQKUdICwny3NuzGknnQE6Hhmj8NgYM93Y00np5JJTvndVCP0ozQSSCRNZSuZAczTalXZx1rBW5wasOHvEpZtd9ALYaAlztO7dRYqHNk9kvX9dLkbEE,2023-02-24T13:34:05,2023-02-24T13:34:05,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-LISTS,menu_4,Q-LISTS
QuuqKbtq276nAS2fNPOWsSCc1vQWqFbJ2pr9iQKUdICwny3NuzGknnQE6Hhmj8NgYM93Y00np5JJTvndVCP0ozQSSCRNZSuZAczTalXZx1rBW5wasOHvEpZtd9ALYaAlztO7dRYqHNk9kvX9dLkbEE,2023-02-24T13:35:36,2023-02-24T13:35:36,Fluxicon Disco, ingressoPagina, Variant 1, 1, DICTIONARIES,menu_4,DICTIONARIES
