case_id,start_time,end_time,creator,variant,variant_index,Activity,event,eventPara,menu,pageTitle
3UpZ0KDeoj0rejan5zn5Ugy57ZH3vJzGIegbcltlkbyP5jmDxXOEWuUh0tdHMcflrnDpIpOVZFWtUVFFImwAaYcXE2GTxqK5CKgahPkMa1U0uUT1x8gdF4luT0Qgef9Vqo6dLZCPmnZq8hHxF1IpCB,2023-02-24T14:15:13,2023-02-24T14:15:13,Fluxicon Disco, Variant 6, 6, FUNCTIONS_mouseout-03,mouseout,FUNCTIONS_mouseout-03,menu_2,FUNCTIONS
3UpZ0KDeoj0rejan5zn5Ugy57ZH3vJzGIegbcltlkbyP5jmDxXOEWuUh0tdHMcflrnDpIpOVZFWtUVFFImwAaYcXE2GTxqK5CKgahPkMa1U0uUT1x8gdF4luT0Qgef9Vqo6dLZCPmnZq8hHxF1IpCB,2023-02-24T14:15:16,2023-02-24T14:15:16,Fluxicon Disco, Variant 6, 6, FUNCTIONS_PageExit-00,PageExit,FUNCTIONS_PageExit-00,menu_2,FUNCTIONS
3UpZ0KDeoj0rejan5zn5Ugy57ZH3vJzGIegbcltlkbyP5jmDxXOEWuUh0tdHMcflrnDpIpOVZFWtUVFFImwAaYcXE2GTxqK5CKgahPkMa1U0uUT1x8gdF4luT0Qgef9Vqo6dLZCPmnZq8hHxF1IpCB,2023-02-24T14:15:16,2023-02-24T14:15:16,Fluxicon Disco, Variant 6, 6, FUNCTIONS-Q_PageEnter-00,PageEnter,FUNCTIONS-Q_PageEnter-00,menu_2,FUNCTIONS-Q
3UpZ0KDeoj0rejan5zn5Ugy57ZH3vJzGIegbcltlkbyP5jmDxXOEWuUh0tdHMcflrnDpIpOVZFWtUVFFImwAaYcXE2GTxqK5CKgahPkMa1U0uUT1x8gdF4luT0Qgef9Vqo6dLZCPmnZq8hHxF1IpCB,2023-02-24T14:18:08,2023-02-24T14:18:08,Fluxicon Disco, Variant 6, 6, FUNCTIONS-Q_PageExit-00,PageExit,FUNCTIONS-Q_PageExit-00,menu_2,FUNCTIONS-Q
3UpZ0KDeoj0rejan5zn5Ugy57ZH3vJzGIegbcltlkbyP5jmDxXOEWuUh0tdHMcflrnDpIpOVZFWtUVFFImwAaYcXE2GTxqK5CKgahPkMa1U0uUT1x8gdF4luT0Qgef9Vqo6dLZCPmnZq8hHxF1IpCB,2023-02-24T14:18:08,2023-02-24T14:18:08,Fluxicon Disco, Variant 6, 6, SURVEY_PageEnter-00,PageEnter,SURVEY_PageEnter-00,menu_2,SURVEY
3UpZ0KDeoj0rejan5zn5Ugy57ZH3vJzGIegbcltlkbyP5jmDxXOEWuUh0tdHMcflrnDpIpOVZFWtUVFFImwAaYcXE2GTxqK5CKgahPkMa1U0uUT1x8gdF4luT0Qgef9Vqo6dLZCPmnZq8hHxF1IpCB,2023-02-24T14:18:50,2023-02-24T14:18:50,Fluxicon Disco, Variant 6, 6, SURVEY_PageExit-00,PageExit,SURVEY_PageExit-00,menu_2,SURVEY
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:03:46,2023-02-24T13:03:46,Fluxicon Disco, Variant 7, 7, INTRO_PageEnter-00,PageEnter,INTRO_PageEnter-00,menu_1,INTRO
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:07:29,2023-02-24T13:07:29,Fluxicon Disco, Variant 7, 7, INTRO_PageExit-00,PageExit,INTRO_PageExit-00,menu_1,INTRO
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:07:29,2023-02-24T13:07:29,Fluxicon Disco, Variant 7, 7, INTRO-Q_PageEnter-00,PageEnter,INTRO-Q_PageEnter-00,menu_1,INTRO-Q
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:07:47,2023-02-24T13:07:47,Fluxicon Disco, Variant 7, 7, INTRO-Q_PageExit-00,PageExit,INTRO-Q_PageExit-00,menu_1,INTRO-Q
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:07:47,2023-02-24T13:07:47,Fluxicon Disco, Variant 7, 7, 1st_PROG_PageEnter-00,PageEnter,1st_PROG_PageEnter-00,menu_1,1st_PROG
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:07:52,2023-02-24T13:07:52,Fluxicon Disco, Variant 7, 7, 1st_PROG_PageExit-00,PageExit,1st_PROG_PageExit-00,menu_1,1st_PROG
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:07:52,2023-02-24T13:07:52,Fluxicon Disco, Variant 7, 7, 1st_PROG-Q_PageEnter-00,PageEnter,1st_PROG-Q_PageEnter-00,menu_1,1st_PROG-Q
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:08:19,2023-02-24T13:08:19,Fluxicon Disco, Variant 7, 7, 1st_PROG-Q_PageExit-00,PageExit,1st_PROG-Q_PageExit-00,menu_1,1st_PROG-Q
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:08:19,2023-02-24T13:08:19,Fluxicon Disco, Variant 7, 7, VARS_PageEnter-00,PageEnter,VARS_PageEnter-00,menu_1,VARS
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:08:24,2023-02-24T13:08:24,Fluxicon Disco, Variant 7, 7, VARS_PageExit-00,PageExit,VARS_PageExit-00,menu_1,VARS
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:08:24,2023-02-24T13:08:24,Fluxicon Disco, Variant 7, 7, VARS-Q_PageEnter-00,PageEnter,VARS-Q_PageEnter-00,menu_1,VARS-Q
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:08:46,2023-02-24T13:08:46,Fluxicon Disco, Variant 7, 7, VARS-Q_PageExit-00,PageExit,VARS-Q_PageExit-00,menu_1,VARS-Q
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:08:51,2023-02-24T13:08:51,Fluxicon Disco, Variant 7, 7, LISTS_PageEnter-00,PageEnter,LISTS_PageEnter-00,menu_4,LISTS
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:09:09,2023-02-24T13:09:09,Fluxicon Disco, Variant 7, 7, LISTS_PageExit-00,PageExit,LISTS_PageExit-00,menu_4,LISTS
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:09:09,2023-02-24T13:09:09,Fluxicon Disco, Variant 7, 7, LISTS-Q_PageEnter-00,PageEnter,LISTS-Q_PageEnter-00,menu_4,LISTS-Q
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:09:23,2023-02-24T13:09:23,Fluxicon Disco, Variant 7, 7, LISTS-Q_PageExit-00,PageExit,LISTS-Q_PageExit-00,menu_4,LISTS-Q
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:09:23,2023-02-24T13:09:23,Fluxicon Disco, Variant 7, 7, DICTIONARIES_PageEnter-00,PageEnter,DICTIONARIES_PageEnter-00,menu_4,DICTIONARIES
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:09:34,2023-02-24T13:09:34,Fluxicon Disco, Variant 7, 7, DICTIONARIES_PageExit-00,PageExit,DICTIONARIES_PageExit-00,menu_4,DICTIONARIES
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:09:35,2023-02-24T13:09:35,Fluxicon Disco, Variant 7, 7, DICTIONARIES-Q_PageEnter-00,PageEnter,DICTIONARIES-Q_PageEnter-00,menu_4,DICTIONARIES-Q
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:09:44,2023-02-24T13:09:44,Fluxicon Disco, Variant 7, 7, DICTIONARIES-Q_PageExit-00,PageExit,DICTIONARIES-Q_PageExit-00,menu_4,DICTIONARIES-Q
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:09:44,2023-02-24T13:09:44,Fluxicon Disco, Variant 7, 7, DATA_TYPES_PageEnter-00,PageEnter,DATA_TYPES_PageEnter-00,menu_4,DATA_TYPES
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:09:50,2023-02-24T13:09:50,Fluxicon Disco, Variant 7, 7, DATA_TYPES_PageExit-00,PageExit,DATA_TYPES_PageExit-00,menu_4,DATA_TYPES
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:09:50,2023-02-24T13:09:50,Fluxicon Disco, Variant 7, 7, DATA_TYPES-Q_PageEnter-00,PageEnter,DATA_TYPES-Q_PageEnter-00,menu_4,DATA_TYPES-Q
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:10:42,2023-02-24T13:10:42,Fluxicon Disco, Variant 7, 7, DATA_TYPES-Q_PageExit-00,PageExit,DATA_TYPES-Q_PageExit-00,menu_4,DATA_TYPES-Q
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:11:02,2023-02-24T13:11:02,Fluxicon Disco, Variant 7, 7, DATA_TYPES-Q_PageExit-00,PageExit,DATA_TYPES-Q_PageExit-00,menu_4,DATA_TYPES-Q
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:11:02,2023-02-24T13:11:02,Fluxicon Disco, Variant 7, 7, CONVERSIONS_PageEnter-00,PageEnter,CONVERSIONS_PageEnter-00,menu_4,CONVERSIONS
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:11:06,2023-02-24T13:11:06,Fluxicon Disco, Variant 7, 7, CONVERSIONS_PageExit-00,PageExit,CONVERSIONS_PageExit-00,menu_4,CONVERSIONS
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:11:06,2023-02-24T13:11:06,Fluxicon Disco, Variant 7, 7, CONVERSIONS-Q_PageEnter-00,PageEnter,CONVERSIONS-Q_PageEnter-00,menu_4,CONVERSIONS-Q
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:11:12,2023-02-24T13:11:12,Fluxicon Disco, Variant 7, 7, CONVERSIONS-Q_PageExit-00,PageExit,CONVERSIONS-Q_PageExit-00,menu_4,CONVERSIONS-Q
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:11:12,2023-02-24T13:11:12,Fluxicon Disco, Variant 7, 7, IF_ELSE_PageEnter-00,PageEnter,IF_ELSE_PageEnter-00,menu_4,IF_ELSE
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:11:21,2023-02-24T13:11:21,Fluxicon Disco, Variant 7, 7, IF_ELSE_PageExit-00,PageExit,IF_ELSE_PageExit-00,menu_4,IF_ELSE
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:11:21,2023-02-24T13:11:21,Fluxicon Disco, Variant 7, 7, IF_ELSE-Q_PageEnter-00,PageEnter,IF_ELSE-Q_PageEnter-00,menu_4,IF_ELSE-Q
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:11:45,2023-02-24T13:11:45,Fluxicon Disco, Variant 7, 7, IF_ELSE-Q_PageExit-00,PageExit,IF_ELSE-Q_PageExit-00,menu_4,IF_ELSE-Q
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:11:45,2023-02-24T13:11:45,Fluxicon Disco, Variant 7, 7, FOR_PageEnter-00,PageEnter,FOR_PageEnter-00,menu_4,FOR
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:11:48,2023-02-24T13:11:48,Fluxicon Disco, Variant 7, 7, FOR_PageExit-00,PageExit,FOR_PageExit-00,menu_4,FOR
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:11:48,2023-02-24T13:11:48,Fluxicon Disco, Variant 7, 7, FOR-Q_PageEnter-00,PageEnter,FOR-Q_PageEnter-00,menu_4,FOR-Q
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:13:03,2023-02-24T13:13:03,Fluxicon Disco, Variant 7, 7, FOR-Q_PageExit-00,PageExit,FOR-Q_PageExit-00,menu_4,FOR-Q
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:13:03,2023-02-24T13:13:03,Fluxicon Disco, Variant 7, 7, FUNCTIONS_PageEnter-00,PageEnter,FUNCTIONS_PageEnter-00,menu_4,FUNCTIONS
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:13:09,2023-02-24T13:13:09,Fluxicon Disco, Variant 7, 7, FUNCTIONS_PageExit-00,PageExit,FUNCTIONS_PageExit-00,menu_4,FUNCTIONS
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:13:09,2023-02-24T13:13:09,Fluxicon Disco, Variant 7, 7, FUNCTIONS-Q_PageEnter-00,PageEnter,FUNCTIONS-Q_PageEnter-00,menu_4,FUNCTIONS-Q
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:13:31,2023-02-24T13:13:31,Fluxicon Disco, Variant 7, 7, FUNCTIONS-Q_PageExit-00,PageExit,FUNCTIONS-Q_PageExit-00,menu_4,FUNCTIONS-Q
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:13:31,2023-02-24T13:13:31,Fluxicon Disco, Variant 7, 7, SURVEY_PageEnter-00,PageEnter,SURVEY_PageEnter-00,menu_4,SURVEY
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:15:08,2023-02-24T13:15:08,Fluxicon Disco, Variant 7, 7, SURVEY_PageExit-00,PageExit,SURVEY_PageExit-00,menu_4,SURVEY
6dHMq80ruyuCEwROxWlo1QPlNivvXDe6zsJgH0hPdVaIstCsp7FqW1vPfNBuqcXRkie4mH2h4NqGolb1Lb39m7yE8EQWCdEZFy2FIsBQmmzboel4pdDFLCZvyE2QFmq4o4lsDfEBsSs3PGSsNGEB7Z,2023-02-24T13:02:35,2023-02-24T13:02:35,Fluxicon Disco, Variant 8, 8, INTRO_PageEnter-00,PageEnter,INTRO_PageEnter-00,menu_1,INTRO
6dHMq80ruyuCEwROxWlo1QPlNivvXDe6zsJgH0hPdVaIstCsp7FqW1vPfNBuqcXRkie4mH2h4NqGolb1Lb39m7yE8EQWCdEZFy2FIsBQmmzboel4pdDFLCZvyE2QFmq4o4lsDfEBsSs3PGSsNGEB7Z,2023-02-24T13:02:46,2023-02-24T13:02:46,Fluxicon Disco, Variant 8, 8, INTRO_mouseenter-01,mouseenter,INTRO_mouseenter-01,menu_1,INTRO
6dHMq80ruyuCEwROxWlo1QPlNivvXDe6zsJgH0hPdVaIstCsp7FqW1vPfNBuqcXRkie4mH2h4NqGolb1Lb39m7yE8EQWCdEZFy2FIsBQmmzboel4pdDFLCZvyE2QFmq4o4lsDfEBsSs3PGSsNGEB7Z,2023-02-24T13:02:46,2023-02-24T13:02:46,Fluxicon Disco, Variant 8, 8, INTRO_mouseover-01,mouseover,INTRO_mouseover-01,menu_1,INTRO
6dHMq80ruyuCEwROxWlo1QPlNivvXDe6zsJgH0hPdVaIstCsp7FqW1vPfNBuqcXRkie4mH2h4NqGolb1Lb39m7yE8EQWCdEZFy2FIsBQmmzboel4pdDFLCZvyE2QFmq4o4lsDfEBsSs3PGSsNGEB7Z,2023-02-24T13:02:51,2023-02-24T13:02:51,Fluxicon Disco, Variant 8, 8, INTRO_mouseout-01,mouseout,INTRO_mouseout-01,menu_1,INTRO
6dHMq80ruyuCEwROxWlo1QPlNivvXDe6zsJgH0hPdVaIstCsp7FqW1vPfNBuqcXRkie4mH2h4NqGolb1Lb39m7yE8EQWCdEZFy2FIsBQmmzboel4pdDFLCZvyE2QFmq4o4lsDfEBsSs3PGSsNGEB7Z,2023-02-24T13:03:03,2023-02-24T13:03:03,Fluxicon Disco, Variant 8, 8, INTRO_mouseover-02,mouseover,INTRO_mouseover-02,menu_1,INTRO
6dHMq80ruyuCEwROxWlo1QPlNivvXDe6zsJgH0hPdVaIstCsp7FqW1vPfNBuqcXRkie4mH2h4NqGolb1Lb39m7yE8EQWCdEZFy2FIsBQmmzboel4pdDFLCZvyE2QFmq4o4lsDfEBsSs3PGSsNGEB7Z,2023-02-24T13:03:03,2023-02-24T13:03:03,Fluxicon Disco, Variant 8, 8, INTRO_mouseenter-02,mouseenter,INTRO_mouseenter-02,menu_1,INTRO
6dHMq80ruyuCEwROxWlo1QPlNivvXDe6zsJgH0hPdVaIstCsp7FqW1vPfNBuqcXRkie4mH2h4NqGolb1Lb39m7yE8EQWCdEZFy2FIsBQmmzboel4pdDFLCZvyE2QFmq4o4lsDfEBsSs3PGSsNGEB7Z,2023-02-24T13:04:19,2023-02-24T13:04:19,Fluxicon Disco, Variant 8, 8, INTRO_mouseout-02,mouseout,INTRO_mouseout-02,menu_1,INTRO
6dHMq80ruyuCEwROxWlo1QPlNivvXDe6zsJgH0hPdVaIstCsp7FqW1vPfNBuqcXRkie4mH2h4NqGolb1Lb39m7yE8EQWCdEZFy2FIsBQmmzboel4pdDFLCZvyE2QFmq4o4lsDfEBsSs3PGSsNGEB7Z,2023-02-24T13:04:21,2023-02-24T13:04:21,Fluxicon Disco, Variant 8, 8, INTRO_mouseenter-03,mouseenter,INTRO_mouseenter-03,menu_1,INTRO
6dHMq80ruyuCEwROxWlo1QPlNivvXDe6zsJgH0hPdVaIstCsp7FqW1vPfNBuqcXRkie4mH2h4NqGolb1Lb39m7yE8EQWCdEZFy2FIsBQmmzboel4pdDFLCZvyE2QFmq4o4lsDfEBsSs3PGSsNGEB7Z,2023-02-24T13:04:21,2023-02-24T13:04:21,Fluxicon Disco, Variant 8, 8, INTRO_mouseover-03,mouseover,INTRO_mouseover-03,menu_1,INTRO
